,Subject,Block,Pre,Post
705,JS,16,0.4375,0.5
706,JS,16,0.5625,0.5416666666666666
707,JS,16,0.5625,0.4791666666666667
708,SK,16,0.5625,0.4583333333333333
709,SK,16,0.5625,0.4791666666666667
710,SK,16,0.5625,0.5
711,SK,16,0.375,0.4791666666666667
712,SK,16,0.5625,0.4375
713,SK,16,0.5625,0.4375
714,AC,17,0.5,0.5208333333333334
715,AC,17,0.5,0.5208333333333334
716,AC,17,0.5625,0.5416666666666666
717,AC,17,0.5,0.5416666666666666
718,AC,17,0.5,0.5
719,AC,17,0.5,0.4166666666666667
720,CD,17,0.625,0.5416666666666666
721,CD,17,0.375,0.5625
722,CD,17,0.5625,0.5833333333333334
723,CD,17,0.625,0.5
724,CD,17,0.625,0.4791666666666667
725,CD,17,0.5,0.4583333333333333
726,CG,17,0.6875,0.5208333333333334
727,CG,17,0.625,0.4791666666666667
728,CG,17,0.5,0.5625
729,CG,17,0.5625,0.5208333333333334
730,CG,17,0.4375,0.5
731,CG,17,0.5625,0.6666666666666666
732,DA,17,0.5,0.4791666666666667
733,DA,17,0.3125,0.4583333333333333
734,DA,17,0.5,0.5
735,DA,17,0.5,0.5208333333333334
736,DA,17,0.5,0.5
737,DA,17,0.5,0.5416666666666666
738,JN,17,0.5625,0.5416666666666666
739,JN,17,0.5625,0.5625
740,JN,17,0.75,0.6041666666666666
741,JN,17,0.625,0.5625
742,JN,17,0.8125,0.7291666666666666
743,JN,17,0.625,0.6875
744,JS,17,0.5,0.625
745,JS,17,0.5,0.5
746,JS,17,0.75,0.5416666666666666
747,JS,17,0.5,0.5625
748,JS,17,0.5625,0.6041666666666666
749,JS,17,0.5625,0.5208333333333334
750,SK,17,0.6875,0.4791666666666667
751,SK,17,0.6875,0.4583333333333333
752,SK,17,0.5,0.4583333333333333
753,SK,17,0.5,0.4583333333333333
754,SK,17,0.4375,0.4583333333333333
755,SK,17,0.4375,0.5
756,AC,18,0.375,0.5
757,AC,18,0.6875,0.4583333333333333
758,AC,18,0.4375,0.5
759,AC,18,0.625,0.6041666666666666
760,AC,18,0.625,0.5416666666666666
761,AC,18,0.3125,0.5
762,CD,18,0.625,0.5833333333333334
763,CD,18,0.5625,0.4791666666666667
764,CD,18,0.5625,0.625
765,CD,18,0.625,0.5208333333333334
766,CD,18,0.625,0.5208333333333334
767,CD,18,0.625,0.5
768,CG,18,0.5625,0.4791666666666667
769,CG,18,0.625,0.5
770,CG,18,0.5,0.4791666666666667
771,CG,18,0.4375,0.5
772,CG,18,0.4375,0.5
773,CG,18,0.625,0.5416666666666666
774,DA,18,0.5625,0.5416666666666666
775,DA,18,0.4375,0.4791666666666667
776,DA,18,0.625,0.5416666666666666
777,DA,18,0.5,0.5625
778,DA,18,0.6875,0.4583333333333333
779,DA,18,0.4375,0.4791666666666667
780,JN,18,0.625,0.5
781,JN,18,0.6875,0.4375
782,JN,18,0.5625,0.5833333333333334
783,JN,18,0.5625,0.5
784,JN,18,0.625,0.4791666666666667
785,JN,18,0.5,0.5
786,JS,18,0.75,0.5833333333333334
787,JS,18,0.4375,0.4791666666666667
788,JS,18,0.625,0.5416666666666666
789,JS,18,0.5625,0.5208333333333334
790,JS,18,0.625,0.625
791,JS,18,0.5,0.6458333333333334
792,SK,18,0.625,0.4791666666666667
793,SK,18,0.5,0.5208333333333334
794,SK,18,0.5,0.4583333333333333
795,SK,18,0.375,0.4791666666666667
796,SK,18,0.4375,0.5
797,SK,18,0.5,0.5208333333333334
798,AC,19,0.375,0.375
799,AC,19,0.5,0.5
800,AC,19,0.625,0.4583333333333333
801,AC,19,0.5,0.5
802,AC,19,0.375,0.4791666666666667
803,AC,19,0.5625,0.4375
804,CD,19,0.5,0.5
805,CD,19,0.5,0.4791666666666667
806,CD,19,0.6875,0.5833333333333334
807,CD,19,0.625,0.5
808,CD,19,0.5,0.5416666666666666
809,CD,19,0.6875,0.5416666666666666
810,CG,19,0.4375,0.5
811,CG,19,0.5,0.4375
812,CG,19,0.5625,0.5208333333333334
813,CG,19,0.6875,0.6041666666666666
814,CG,19,0.5,0.5625
815,CG,19,0.4375,0.4166666666666667
816,DA,19,0.375,0.5208333333333334
817,DA,19,0.5,0.6041666666666666
818,DA,19,0.5625,0.4791666666666667
819,DA,19,0.5,0.5
820,DA,19,0.4375,0.625
821,DA,19,0.625,0.4791666666666667
822,JN,19,0.75,0.5416666666666666
823,JN,19,0.5,0.3958333333333333
824,JN,19,0.5625,0.625
825,JN,19,0.5,0.5208333333333334
826,JN,19,0.75,0.5625
827,JN,19,0.375,0.4375
828,JS,19,0.8125,0.5416666666666666
829,JS,19,0.6875,0.5625
830,JS,19,0.625,0.5208333333333334
831,JS,19,0.75,0.5833333333333334
832,JS,19,0.75,0.5625
833,JS,19,0.75,0.5
834,SK,19,0.5625,0.4791666666666667
835,SK,19,0.5,0.5416666666666666
836,SK,19,0.5,0.4583333333333333
837,SK,19,0.75,0.4583333333333333
838,SK,19,0.5,0.5416666666666666
839,SK,19,0.4375,0.5416666666666666
840,AC,20,0.5625,0.5625
841,AC,20,0.5625,0.5416666666666666
842,AC,20,0.5625,0.5833333333333334
843,AC,20,0.5,0.4583333333333333
844,AC,20,0.625,0.625
845,AC,20,0.5,0.6666666666666666
846,CD,20,0.4375,0.5
847,CD,20,0.5625,0.5416666666666666
848,CD,20,0.5625,0.5208333333333334
849,CD,20,0.4375,0.5208333333333334
850,CD,20,0.4375,0.6041666666666666
851,CD,20,0.4375,0.5
852,CG,20,0.4375,0.5
853,CG,20,0.4375,0.5
854,CG,20,0.5625,0.5208333333333334
855,CG,20,0.4375,0.4583333333333333
856,CG,20,0.4375,0.4791666666666667
857,CG,20,0.5,0.5
858,DA,20,0.5,0.5208333333333334
859,DA,20,0.5,0.4583333333333333
860,DA,20,0.4375,0.4166666666666667
861,DA,20,0.5,0.5833333333333334
862,DA,20,0.5625,0.6041666666666666
863,DA,20,0.5,0.5208333333333334
864,JN,20,0.75,0.6666666666666666
865,JN,20,0.6875,0.6875
866,JN,20,0.5625,0.6458333333333334
867,JN,20,0.5,0.5208333333333334
868,JN,20,0.75,0.6458333333333334
869,JN,20,0.75,0.625
870,JS,20,0.6875,0.5833333333333334
871,JS,20,0.625,0.6666666666666666
872,JS,20,0.5625,0.5
873,JS,20,0.75,0.6458333333333334
874,JS,20,0.625,0.5833333333333334
875,JS,20,0.6875,0.6875
876,SK,20,0.5,0.4791666666666667
877,SK,20,0.6875,0.5208333333333334
878,SK,20,0.5,0.4791666666666667
879,SK,20,0.6875,0.4583333333333333
880,SK,20,0.625,0.5416666666666666
881,SK,20,0.5625,0.5833333333333334
882,AC,21,0.625,0.5
883,AC,21,0.5,0.5
884,AC,21,0.5625,0.6041666666666666
885,AC,21,0.5,0.5625
886,AC,21,0.5,0.5625
887,AC,21,0.5,0.5625
888,CD,21,0.5,0.4583333333333333
889,CD,21,0.4375,0.5
890,CD,21,0.5625,0.4166666666666667
891,CD,21,0.625,0.5
892,CD,21,0.625,0.4583333333333333
893,CD,21,0.4375,0.4583333333333333
894,CG,21,0.5,0.5833333333333334
895,CG,21,0.5,0.5208333333333334
896,CG,21,0.4375,0.4791666666666667
897,CG,21,0.4375,0.4791666666666667
898,CG,21,0.4375,0.4375
899,CG,21,0.4375,0.4375
900,DA,21,0.875,0.4166666666666667
901,DA,21,0.5,0.5208333333333334
902,DA,21,0.4375,0.3958333333333333
903,DA,21,0.5,0.4583333333333333
904,DA,21,0.6875,0.5833333333333334
905,DA,21,0.625,0.4375
906,JN,21,0.5625,0.5208333333333334
907,JN,21,0.5625,0.4791666666666667
908,JN,21,0.4375,0.5208333333333334
909,JN,21,0.5625,0.5
910,JN,21,0.6875,0.6458333333333334
911,JN,21,0.5,0.4791666666666667
912,JS,21,0.5625,0.5
913,JS,21,0.625,0.5833333333333334
914,JS,21,0.5,0.5
915,JS,21,0.75,0.5833333333333334
916,JS,21,0.6875,0.5833333333333334
917,JS,21,0.625,0.4375
918,SK,21,0.5,0.4583333333333333
919,SK,21,0.375,0.4375
920,SK,21,0.3125,0.4583333333333333
921,SK,21,0.5625,0.4791666666666667
922,SK,21,0.5,0.4375
923,SK,21,0.4375,0.4375
924,AC,22,0.375,0.5833333333333334
925,AC,22,0.5625,0.5833333333333334
926,AC,22,0.5,0.5416666666666666
927,AC,22,0.5,0.5625
928,AC,22,0.5625,0.5
929,AC,22,0.375,0.5625
930,CD,22,0.5625,0.5
931,CD,22,0.625,0.4166666666666667
932,CD,22,0.625,0.4166666666666667
933,CD,22,0.5625,0.4583333333333333
934,CD,22,0.6875,0.4375
935,CD,22,0.625,0.3958333333333333
936,CG,22,0.5,0.5208333333333334
937,CG,22,0.5,0.5208333333333334
938,CG,22,0.5625,0.4583333333333333
939,CG,22,0.5625,0.5625
940,CG,22,0.4375,0.5
941,CG,22,0.5,0.4375
942,DA,22,0.5,0.5
943,DA,22,0.5,0.5
944,DA,22,0.4375,0.5208333333333334
945,DA,22,0.5,0.375
946,DA,22,0.5,0.375
947,DA,22,0.375,0.4166666666666667
948,JN,22,0.5625,0.5208333333333334
949,JN,22,0.6875,0.6458333333333334
950,JN,22,0.625,0.5625
951,JN,22,0.75,0.6875
952,JN,22,0.6875,0.625
953,JN,22,0.6875,0.5416666666666666
954,JS,22,0.5625,0.5
955,JS,22,0.5625,0.5625
956,JS,22,0.625,0.5
957,JS,22,0.75,0.5208333333333334
958,JS,22,0.6875,0.6041666666666666
959,JS,22,0.5625,0.5208333333333334
960,SK,22,0.5625,0.5
961,SK,22,0.6875,0.5208333333333334
962,SK,22,0.5,0.4791666666666667
963,SK,22,0.6875,0.4375
964,SK,22,0.5625,0.5208333333333334
965,SK,22,0.6875,0.5208333333333334
966,AC,23,0.6875,0.5416666666666666
967,AC,23,0.375,0.5625
968,AC,23,0.5625,0.5833333333333334
969,AC,23,0.5625,0.5208333333333334
970,AC,23,0.5625,0.5208333333333334
971,AC,23,0.5,0.5416666666666666
972,CD,23,0.5,0.5
973,CD,23,0.75,0.4583333333333333
974,CD,23,0.6875,0.5208333333333334
975,CD,23,0.625,0.4791666666666667
976,CD,23,0.5,0.6458333333333334
977,CD,23,0.5,0.4375
978,CG,23,0.3125,0.5833333333333334
979,CG,23,0.5,0.5
980,CG,23,0.5625,0.5208333333333334
981,CG,23,0.3125,0.5833333333333334
982,CG,23,0.5,0.5208333333333334
983,CG,23,0.625,0.625
984,DA,23,0.5,0.5625
985,DA,23,0.5,0.5208333333333334
986,DA,23,0.5,0.5625
987,DA,23,0.4375,0.5833333333333334
988,DA,23,0.5,0.5208333333333334
989,DA,23,0.5,0.5
990,JN,23,0.8125,0.7083333333333334
991,JN,23,0.6875,0.5833333333333334
992,JN,23,0.5625,0.5208333333333334
993,JN,23,0.5625,0.5208333333333334
994,JN,23,0.8125,0.6666666666666666
995,JN,23,0.625,0.5208333333333334
996,JS,23,0.625,0.4375
997,JS,23,0.75,0.6041666666666666
998,JS,23,0.6875,0.5208333333333334
999,JS,23,0.625,0.5
1000,JS,23,0.6875,0.6041666666666666
1001,JS,23,0.5625,0.5208333333333334
1002,SK,23,0.5,0.4791666666666667
1003,SK,23,0.5,0.4791666666666667
1004,SK,23,0.5,0.4791666666666667
1005,SK,23,0.5625,0.4583333333333333
1006,SK,23,0.4375,0.4791666666666667
1007,SK,23,0.5625,0.5
1008,AC,24,0.5625,0.5208333333333334
1009,AC,24,0.6875,0.4791666666666667
1010,AC,24,0.5,0.4375
1011,AC,24,0.625,0.5208333333333334
1012,AC,24,0.4375,0.5416666666666666
1013,AC,24,0.5,0.4166666666666667
1014,CD,24,0.625,0.6041666666666666
1015,CD,24,0.6875,0.5833333333333334
1016,CD,24,0.625,0.5625
1017,CD,24,0.6875,0.5625
1018,CD,24,0.625,0.5625
1019,CD,24,0.5625,0.5833333333333334
1020,CG,24,0.625,0.5833333333333334
1021,CG,24,0.4375,0.5625
1022,CG,24,0.5,0.5625
1023,CG,24,0.4375,0.5416666666666666
1024,CG,24,0.5625,0.6458333333333334
1025,CG,24,0.5625,0.5416666666666666
1026,DA,24,0.5,0.5625
1027,DA,24,0.5,0.5833333333333334
1028,DA,24,0.5,0.5625
1029,DA,24,0.5,0.5208333333333334
1030,DA,24,0.5,0.5
1031,DA,24,0.5,0.4791666666666667
1032,JN,24,0.5625,0.6041666666666666
1033,JN,24,0.625,0.5208333333333334
1034,JN,24,0.6875,0.5833333333333334
1035,JN,24,0.5,0.5208333333333334
1036,JN,24,0.6875,0.6041666666666666
1037,JN,24,0.5,0.5
1038,JS,24,0.5625,0.5833333333333334
1039,JS,24,0.4375,0.5
1040,JS,24,0.6875,0.6041666666666666
1041,JS,24,0.4375,0.4583333333333333
1042,JS,24,0.5625,0.5
1043,JS,24,0.4375,0.5
1044,SK,24,0.5625,0.4583333333333333
1045,SK,24,0.75,0.4166666666666667
1046,SK,24,0.6875,0.4583333333333333
1047,SK,24,0.375,0.5
1048,SK,24,0.5625,0.5
1049,SK,24,0.5,0.5833333333333334
1050,AC,25,0.5625,0.5833333333333334
1051,AC,25,0.4375,0.5625
1052,AC,25,0.5625,0.5208333333333334
1053,AC,25,0.4375,0.5208333333333334
1054,AC,25,0.5,0.5625
1055,AC,25,0.4375,0.5833333333333334
1056,CD,25,0.5625,0.5
1057,CD,25,0.4375,0.5625
1058,CD,25,0.625,0.5416666666666666
1059,CD,25,0.625,0.5
1060,CD,25,0.625,0.625
1061,CD,25,0.625,0.5416666666666666
1062,CG,25,0.5625,0.5208333333333334
1063,CG,25,0.375,0.5208333333333334
1064,CG,25,0.5,0.5416666666666666
1065,CG,25,0.5625,0.5208333333333334
1066,CG,25,0.5625,0.6041666666666666
1067,CG,25,0.4375,0.5208333333333334
1068,DA,25,0.5,0.5625
1069,DA,25,0.5,0.5833333333333334
1070,DA,25,0.5,0.4791666666666667
1071,DA,25,0.5,0.5
1072,DA,25,0.625,0.4791666666666667
1073,DA,25,0.5,0.5
1074,JN,25,0.625,0.6041666666666666
1075,JN,25,0.6875,0.6458333333333334
1076,JN,25,0.5625,0.5208333333333334
1077,JN,25,0.5625,0.6041666666666666
1078,JN,25,0.6875,0.6666666666666666
1079,JN,25,0.5,0.5416666666666666
1080,JS,25,0.5,0.5
1081,JS,25,0.5,0.5625
1082,JS,25,0.75,0.5416666666666666
1083,JS,25,0.5625,0.5
1084,JS,25,0.625,0.5416666666666666
1085,JS,25,0.5625,0.5416666666666666
1086,SK,25,0.6875,0.4375
1087,SK,25,0.5,0.5208333333333334
1088,SK,25,0.3125,0.5
1089,SK,25,0.5625,0.4583333333333333
1090,SK,25,0.625,0.4375
1091,SK,25,0.75,0.5
1092,AC,26,0.5625,0.4583333333333333
1093,AC,26,0.625,0.5
1094,AC,26,0.5,0.4583333333333333
1095,AC,26,0.5,0.5625
1096,AC,26,0.5625,0.4791666666666667
1097,AC,26,0.5625,0.4166666666666667
1098,CD,26,0.6875,0.5416666666666666
1099,CD,26,0.5,0.6666666666666666
1100,CD,26,0.625,0.5833333333333334
1101,CD,26,0.5,0.6458333333333334
1102,CD,26,0.625,0.5625
1103,CD,26,0.625,0.6458333333333334
1104,CG,26,0.625,0.6041666666666666
1105,CG,26,0.625,0.5
1106,CG,26,0.5625,0.5625
1107,CG,26,0.5625,0.6041666666666666
1108,CG,26,0.5625,0.5625
1109,CG,26,0.5,0.5625
1110,DA,26,0.5,0.4791666666666667
1111,DA,26,0.5625,0.5
1112,DA,26,0.375,0.4375
1113,DA,26,0.5,0.5416666666666666
1114,DA,26,0.5,0.5208333333333334
1115,DA,26,0.625,0.5
1116,JN,26,0.5625,0.6041666666666666
1117,JN,26,0.625,0.5208333333333334
1118,JN,26,0.625,0.625
1119,JN,26,0.5,0.5208333333333334
1120,JN,26,0.6875,0.6875
1121,JN,26,0.625,0.6666666666666666
1122,JS,26,0.625,0.5416666666666666
1123,JS,26,0.375,0.5208333333333334
1124,JS,26,0.625,0.5
1125,JS,26,0.4375,0.5208333333333334
1126,JS,26,0.5625,0.5625
1127,JS,26,0.5,0.4583333333333333
1128,SK,26,0.6875,0.4166666666666667
1129,SK,26,0.5625,0.5
1130,SK,26,0.5625,0.4583333333333333
1131,SK,26,0.375,0.5
1132,SK,26,0.5625,0.4583333333333333
1133,SK,26,0.5625,0.4791666666666667
1134,AC,27,0.375,0.5416666666666666
1135,AC,27,0.4375,0.5
1136,AC,27,0.375,0.5208333333333334
1137,AC,27,0.4375,0.5208333333333334
1138,AC,27,0.5,0.5625
1139,AC,27,0.375,0.5833333333333334
1140,CD,27,0.625,0.5416666666666666
1141,CD,27,0.5,0.4583333333333333
1142,CD,27,0.625,0.3958333333333333
1143,CD,27,0.625,0.4375
1144,CD,27,0.5625,0.4583333333333333
1145,CD,27,0.625,0.4375
1146,CG,27,0.5,0.4375
1147,CG,27,0.5625,0.5
1148,CG,27,0.5625,0.375
1149,CG,27,0.4375,0.5208333333333334
1150,CG,27,0.625,0.5
1151,CG,27,0.4375,0.5833333333333334
1152,DA,27,0.5625,0.5416666666666666
1153,DA,27,0.4375,0.4583333333333333
1154,DA,27,0.5,0.4583333333333333
1155,DA,27,0.5,0.5
1156,DA,27,0.5,0.5
1157,DA,27,0.5,0.5
1158,JN,27,0.5,0.4791666666666667
1159,JN,27,0.5,0.5
1160,JN,27,0.6875,0.5416666666666666
1161,JN,27,0.5,0.5
1162,JN,27,0.6875,0.625
1163,JN,27,0.5,0.5
1164,JS,27,0.6875,0.6041666666666666
1165,JS,27,0.375,0.5416666666666666
1166,JS,27,0.5,0.5208333333333334
1167,JS,27,0.5625,0.4375
1168,JS,27,0.6875,0.6041666666666666
1169,JS,27,0.75,0.5208333333333334
1170,SK,27,0.5625,0.5
1171,SK,27,0.625,0.4166666666666667
1172,SK,27,0.5625,0.5
1173,SK,27,0.5625,0.4375
1174,SK,27,0.5625,0.4583333333333333
1175,SK,27,0.5625,0.4166666666666667
1176,AC,28,0.4375,0.4791666666666667
1177,AC,28,0.4375,0.5208333333333334
1178,AC,28,0.4375,0.5625
1179,AC,28,0.5,0.5416666666666666
1180,AC,28,0.625,0.5208333333333334
1181,AC,28,0.4375,0.5416666666666666
1182,CD,28,0.625,0.5416666666666666
1183,CD,28,0.5,0.625
1184,CD,28,0.625,0.4791666666666667
1185,CD,28,0.6875,0.5416666666666666
1186,CD,28,0.6875,0.625
1187,CD,28,0.5625,0.4791666666666667
1188,CG,28,0.375,0.5208333333333334
1189,CG,28,0.4375,0.5833333333333334
1190,CG,28,0.5625,0.5208333333333334
1191,CG,28,0.5,0.5208333333333334
1192,CG,28,0.5,0.5416666666666666
1193,CG,28,0.5,0.5
1194,DA,28,0.4375,0.5416666666666666
1195,DA,28,0.5,0.5416666666666666
1196,DA,28,0.4375,0.5416666666666666
1197,DA,28,0.5,0.6041666666666666
1198,DA,28,0.5,0.5208333333333334
1199,DA,28,0.4375,0.5416666666666666
1200,JN,28,0.5,0.5
1201,JN,28,0.5,0.5416666666666666
1202,JN,28,0.625,0.5625
1203,JN,28,0.5625,0.5416666666666666
1204,JN,28,0.75,0.6458333333333334
1205,JN,28,0.4375,0.4791666666666667
1206,JS,28,0.625,0.5416666666666666
1207,JS,28,0.625,0.625
1208,JS,28,0.6875,0.5208333333333334
1209,JS,28,0.6875,0.5208333333333334
1210,JS,28,0.5625,0.625
1211,JS,28,0.6875,0.5208333333333334
1212,SK,28,0.5,0.5
1213,SK,28,0.5625,0.5208333333333334
1214,SK,28,0.5,0.5
1215,SK,28,0.625,0.4791666666666667
1216,SK,28,0.5,0.5416666666666666
1217,SK,28,0.5,0.5208333333333334
1218,AC,29,0.5,0.5208333333333334
1219,AC,29,0.5625,0.5416666666666666
1220,AC,29,0.5625,0.625
1221,AC,29,0.5625,0.5625
1222,AC,29,0.625,0.5416666666666666
1223,AC,29,0.4375,0.5208333333333334
1224,CD,29,0.625,0.4375
1225,CD,29,0.5,0.4791666666666667
1226,CD,29,0.5,0.4166666666666667
1227,CD,29,0.5625,0.4166666666666667
1228,CD,29,0.625,0.5833333333333334
1229,CD,29,0.5625,0.4166666666666667
1230,CG,29,0.5625,0.5833333333333334
1231,CG,29,0.5,0.5208333333333334
1232,CG,29,0.4375,0.4166666666666667
1233,CG,29,0.4375,0.625
1234,CG,29,0.4375,0.5416666666666666
1235,CG,29,0.625,0.4583333333333333
1236,DA,29,0.5,0.6458333333333334
1237,DA,29,0.5,0.5208333333333334
1238,DA,29,0.5,0.5
1239,DA,29,0.5,0.5208333333333334
1240,DA,29,0.5,0.5833333333333334
1241,DA,29,0.4375,0.5625
1242,JN,29,0.8125,0.6875
1243,JN,29,0.5625,0.5208333333333334
1244,JN,29,0.5625,0.5833333333333334
1245,JN,29,0.625,0.6875
1246,JN,29,0.8125,0.6666666666666666
1247,JN,29,0.375,0.5
1248,JS,29,0.6875,0.5833333333333334
1249,JS,29,0.6875,0.6458333333333334
1250,JS,29,0.625,0.5
1251,JS,29,0.6875,0.5416666666666666
1252,JS,29,0.6875,0.6041666666666666
1253,JS,29,0.4375,0.3958333333333333
1254,SK,29,0.4375,0.5
1255,SK,29,0.375,0.5
1256,SK,29,0.5,0.4583333333333333
1257,SK,29,0.4375,0.4791666666666667
1258,SK,29,0.5625,0.5
1259,SK,29,0.5625,0.4583333333333333
1260,AC,30,0.375,0.5208333333333334
1261,AC,30,0.4375,0.5625
1262,AC,30,0.4375,0.5416666666666666
1263,AC,30,0.4375,0.5416666666666666
1264,AC,30,0.4375,0.5416666666666666
1265,AC,30,0.5,0.5625
1266,CD,30,0.5,0.5208333333333334
1267,CD,30,0.5,0.5
1268,CD,30,0.3125,0.5625
1269,CD,30,0.625,0.4583333333333333
1270,CD,30,0.625,0.5208333333333334
1271,CD,30,0.5625,0.6041666666666666
1272,CG,30,0.4375,0.4375
1273,CG,30,0.6875,0.5208333333333334
1274,CG,30,0.5625,0.5208333333333334
1275,CG,30,0.4375,0.4583333333333333
1276,CG,30,0.4375,0.4583333333333333
1277,CG,30,0.4375,0.4791666666666667
1278,DA,30,0.5625,0.5208333333333334
1279,DA,30,0.5625,0.5
1280,DA,30,0.625,0.4166666666666667
1281,DA,30,0.5,0.4583333333333333
1282,DA,30,0.5,0.5208333333333334
1283,DA,30,0.6875,0.4791666666666667
1284,JN,30,0.625,0.6041666666666666
1285,JN,30,0.5625,0.4583333333333333
1286,JN,30,0.5625,0.5
1287,JN,30,0.5,0.5208333333333334
1288,JN,30,0.625,0.7083333333333334
1289,JN,30,0.3125,0.4791666666666667
1290,JS,30,0.625,0.5625
1291,JS,30,0.6875,0.5833333333333334
1292,JS,30,0.5625,0.5208333333333334
1293,JS,30,0.75,0.5416666666666666
1294,JS,30,0.5625,0.625
1295,JS,30,0.5625,0.5208333333333334
1296,SK,30,0.4375,0.5625
1297,SK,30,0.5625,0.5833333333333334
1298,SK,30,0.5,0.5
1299,SK,30,0.1875,0.5208333333333334
1300,SK,30,0.5625,0.5
1301,SK,30,0.5,0.4791666666666667
1302,AC,31,0.5625,0.5833333333333334
1303,AC,31,0.5,0.5625
1304,AC,31,0.625,0.6458333333333334
1305,AC,31,0.4375,0.5625
1306,AC,31,0.625,0.5416666666666666
1307,AC,31,0.4375,0.5416666666666666
1308,CD,31,0.6875,0.5416666666666666
1309,CD,31,0.375,0.5625
1310,CD,31,0.625,0.5208333333333334
1311,CD,31,0.625,0.5625
1312,CD,31,0.625,0.5416666666666666
1313,CD,31,0.625,0.5625
1314,CG,31,0.5,0.4791666666666667
1315,CG,31,0.5,0.4791666666666667
1316,CG,31,0.375,0.5416666666666666
1317,CG,31,0.5,0.5416666666666666
1318,CG,31,0.5,0.5
1319,CG,31,0.4375,0.6458333333333334
1320,DA,31,0.6875,0.5625
1321,DA,31,0.4375,0.5625
1322,DA,31,0.4375,0.4791666666666667
1323,DA,31,0.4375,0.5208333333333334
1324,DA,31,0.5,0.5625
1325,DA,31,0.5625,0.4791666666666667
1326,JN,31,0.5625,0.5833333333333334
1327,JN,31,0.75,0.7083333333333334
1328,JN,31,0.5625,0.5416666666666666
1329,JN,31,0.6875,0.6875
1330,JN,31,0.625,0.6041666666666666
1331,JN,31,0.5625,0.6041666666666666
1332,JS,31,0.625,0.6458333333333334
1333,JS,31,0.625,0.5
1334,JS,31,0.625,0.5208333333333334
1335,JS,31,0.75,0.6041666666666666
1336,JS,31,0.75,0.6875
1337,JS,31,0.5,0.5
1338,SK,31,0.5625,0.4583333333333333
1339,SK,31,0.5,0.5208333333333334
1340,SK,31,0.5,0.5416666666666666
1341,SK,31,0.6875,0.4791666666666667
1342,SK,31,0.5,0.5416666666666666
1343,SK,31,0.5625,0.4583333333333333
1344,AC,32,0.5625,0.5625
1345,AC,32,0.4375,0.5208333333333334
1346,AC,32,0.5625,0.4375
1347,AC,32,0.5625,0.5
1348,AC,32,0.4375,0.4791666666666667
1349,AC,32,0.4375,0.4583333333333333
1350,CD,32,0.5625,0.5833333333333334
1351,CD,32,0.625,0.5416666666666666
1352,CD,32,0.5625,0.5208333333333334
1353,CD,32,0.5625,0.5416666666666666
1354,CD,32,0.5625,0.5208333333333334
1355,CD,32,0.5,0.5
1356,CG,32,0.5,0.5208333333333334
1357,CG,32,0.5,0.5625
1358,CG,32,0.5625,0.5416666666666666
1359,CG,32,0.5625,0.5416666666666666
1360,CG,32,0.5625,0.5625
1361,CG,32,0.5625,0.5
1362,DA,32,0.5,0.5416666666666666
1363,DA,32,0.5625,0.5208333333333334
1364,DA,32,0.4375,0.4583333333333333
1365,DA,32,0.5625,0.5625
1366,DA,32,0.5,0.5416666666666666
1367,DA,32,0.3125,0.4583333333333333
1368,JN,32,0.6875,0.6458333333333334
1369,JN,32,0.75,0.5833333333333334
1370,JN,32,0.6875,0.5625
1371,JN,32,0.6875,0.6458333333333334
1372,JN,32,0.75,0.5833333333333334
1373,JN,32,0.5,0.5
1374,JS,32,0.75,0.5416666666666666
1375,JS,32,0.5625,0.6041666666666666
1376,JS,32,0.6875,0.5
